分類,配信内容,配信日,曲名,歌手名,リンク,甲斐田歌唱,コラボライバー,演奏
弾き語り,弾き語り配信,2020/12/20,紅蓮華,LiSA,https://youtu.be/j3XT_ft2DWc?t=17130,TRUE,,
弾き語り,弾き語り配信,2020/12/20,ぼなぺてぃーと♡S,ブレンド・A,https://youtu.be/j3XT_ft2DWc?t=17322,TRUE,,
弾き語り,弾き語り配信,2020/12/20,経験値上昇中☆,みなみけ,https://youtu.be/j3XT_ft2DWc?t=17507,TRUE,,
弾き語り,弾き語り配信,2020/12/20,1000%SPARKING!,ネギ・スプリングフィールド(佐藤利奈)、神楽坂明日菜(神田朱未)、近衛木乃香(野中藍)、桜咲刹那(小林ゆう),https://youtu.be/j3XT_ft2DWc?t=17766,TRUE,,
弾き語り,弾き語り配信,2020/12/20,青空のラプソディ,fhana,https://youtu.be/j3XT_ft2DWc?t=18048,TRUE,,
弾き語り,弾き語り配信,2020/12/20,Departures ~あなたにおくるアイの歌~,EGOIST,https://youtu.be/j3XT_ft2DWc?t=18234,TRUE,,
弾き語り,弾き語り配信,2020/12/20,All Alone With You,EGOIST,https://youtu.be/j3XT_ft2DWc?t=18443,TRUE,,
弾き語り,弾き語り配信,2020/12/20,月光花,Janne Da Arc,https://youtu.be/j3XT_ft2DWc?t=18644,TRUE,,
弾き語り,弾き語り配信,2020/12/20,フリージア,Uru,https://youtu.be/j3XT_ft2DWc?t=18784,TRUE,,
弾き語り,弾き語り配信,2020/12/20,シルシ,LiSA,https://youtu.be/j3XT_ft2DWc?t=18963,TRUE,,
弾き語り,弾き語り配信,2020/12/20,限界突破×サバイバー,氷川きよし,https://youtu.be/j3XT_ft2DWc?t=19168,TRUE,,
弾き語り,弾き語り配信,2020/12/20,小さきもの,林明日香,https://youtu.be/j3XT_ft2DWc?t=19346,TRUE,,
弾き語り,弾き語り配信,2020/12/20,白日,King Gnu,https://youtu.be/j3XT_ft2DWc?t=19517,TRUE,,
弾き語り,弾き語り配信,2020/12/20,真っ赤な誓い,福山芳樹,https://youtu.be/j3XT_ft2DWc?t=19744,TRUE,,
弾き語り,弾き語り配信,2020/12/20,君の知らない物語,supercell,https://youtu.be/j3XT_ft2DWc?t=20040,TRUE,,
弾き語り,弾き語り配信,2020/12/28,猫,DISH//,https://youtu.be/1umV2ZK64Jo?t=316,TRUE,,
弾き語り,弾き語り配信,2020/12/28,"One More Time, One More Chance",山崎まさよし,https://youtu.be/1umV2ZK64Jo?t=675,TRUE,,
弾き語り,弾き語り配信,2020/12/28,夜に駆ける,YOASOBI,https://youtu.be/1umV2ZK64Jo?t=1142,TRUE,,
弾き語り,弾き語り配信,2020/12/28,クリスマスソング,back number,https://youtu.be/1umV2ZK64Jo?t=1539,TRUE,,
弾き語り,弾き語り配信,2020/12/28,今好きになる。,HoneyWorks,https://youtu.be/1umV2ZK64Jo?t=2298,TRUE,,
弾き語り,弾き語り配信,2020/12/28,クワガタにチョップしたらタイムスリップした,家の裏でマンボウが死んでるP,https://youtu.be/1umV2ZK64Jo?t=2777,TRUE,,
弾き語り,弾き語り配信,2020/12/28,初めての恋が終わる時,ryo(supercell),https://youtu.be/1umV2ZK64Jo?t=3264,TRUE,,
弾き語り,弾き語り配信,2020/12/28,初音ミクの消失,cosMo@暴走P,https://youtu.be/1umV2ZK64Jo?t=3862,TRUE,,
弾き語り,弾き語り配信,2020/12/28,Lemon,米津玄師,https://youtu.be/1umV2ZK64Jo?t=4439,TRUE,,
弾き語り,弾き語り配信,2020/12/28,デリヘル呼んだら君が来た,ナナホシ管弦楽団,https://youtu.be/1umV2ZK64Jo?t=4754,TRUE,,
弾き語り,弾き語り配信,2020/12/28,夕景イエスタデイ,じん,https://youtu.be/1umV2ZK64Jo?t=5101,TRUE,,
弾き語り,弾き語り配信,2020/12/28,君じゃなきゃダメみたい,オーイシマサヨシ,https://youtu.be/1umV2ZK64Jo?t=5513,TRUE,,
弾き語り,弾き語り配信,2020/12/28,Virtual to LIVE,にじさんじ,https://youtu.be/1umV2ZK64Jo?t=5796,TRUE,,
弾き語り,弾き語り配信,2021/01/08,青いベンチ,サスケ,https://youtu.be/ghE8mZ_ZVgk?t=228,TRUE,,
弾き語り,弾き語り配信,2021/01/08,ここにしか咲かない花,コブクロ,https://youtu.be/ghE8mZ_ZVgk?t=601,TRUE,,
弾き語り,弾き語り配信,2021/01/08,マリーゴールド,あいみょん,https://youtu.be/ghE8mZ_ZVgk?t=1096,TRUE,,
弾き語り,弾き語り配信,2021/01/08,フリージア,Uru,https://youtu.be/ghE8mZ_ZVgk?t=1484,TRUE,,
弾き語り,弾き語り配信,2021/01/08,1925,冨田悠斗(とみー/T-POCKET),https://youtu.be/ghE8mZ_ZVgk?t=1749,TRUE,,
弾き語り,弾き語り配信,2021/01/08,No Logic,ジミーサムP,https://youtu.be/ghE8mZ_ZVgk?t=2119,TRUE,,
弾き語り,弾き語り配信,2021/01/08,想像フォレスト,じん,https://youtu.be/ghE8mZ_ZVgk?t=2709,TRUE,,
弾き語り,弾き語り配信,2021/01/08,チルドレンレコード,じん,https://youtu.be/ghE8mZ_ZVgk?t=3061,TRUE,,
弾き語り,弾き語り配信,2021/01/08,ロミオとシンデレラ,doriko,https://youtu.be/ghE8mZ_ZVgk?t=3317,TRUE,,
弾き語り,弾き語り配信,2021/01/08,ニホンノミカタ -ネバダカラキマシタ-,矢島美容室,https://youtu.be/ghE8mZ_ZVgk?t=3783,TRUE,,
弾き語り,弾き語り配信,2021/01/08,約束,如月千早(今井麻美),https://youtu.be/ghE8mZ_ZVgk?t=4599,TRUE,,
弾き語り,弾き語り配信,2021/01/08,虹,二宮和也,https://youtu.be/ghE8mZ_ZVgk?t=5155,TRUE,,
弾き語り,弾き語り配信,2021/01/08,炎,LiSA,https://youtu.be/ghE8mZ_ZVgk?t=5514,TRUE,,
弾き語り,弾き語り配信,2021/01/08,sweets parade,髏々宮カルタ(花澤香菜),https://youtu.be/ghE8mZ_ZVgk?t=6503,TRUE,,
弾き語り,弾き語り配信,2021/01/08,メルト,ryo(supercell),https://youtu.be/ghE8mZ_ZVgk?t=6659,TRUE,,
弾き語り,弾き語り配信,2021/01/08,涙そうそう,夏川りみ,https://youtu.be/ghE8mZ_ZVgk?t=7038,TRUE,,
弾き語り,弾き語り配信,2021/01/12,"Hello, Worker",KEI,https://youtu.be/uBLZ_SCeS0g?t=353,TRUE,,
弾き語り,弾き語り配信,2021/01/12,花に亡霊,ヨルシカ,https://youtu.be/uBLZ_SCeS0g?t=669,TRUE,,
弾き語り,弾き語り配信,2021/01/12,366日,HY,https://youtu.be/uBLZ_SCeS0g?t=1134,TRUE,,
弾き語り,弾き語り配信,2021/01/12,心做し,蝶々P,https://youtu.be/uBLZ_SCeS0g?t=1620,TRUE,,
弾き語り,弾き語り配信,2021/01/12,かくれんぼ,buzzG,https://youtu.be/uBLZ_SCeS0g?t=2049,TRUE,,
弾き語り,弾き語り配信,2021/01/12,星の唄,buzzG,https://youtu.be/uBLZ_SCeS0g?t=2386,TRUE,,
弾き語り,弾き語り配信,2021/01/12,らいおんハート,SMAP,https://youtu.be/uBLZ_SCeS0g?t=2807,TRUE,,
弾き語り,弾き語り配信,2021/01/12,Good-bye days,YUI,https://youtu.be/uBLZ_SCeS0g?t=3220,TRUE,,
弾き語り,弾き語り配信,2021/01/12,My Generation,YUI,https://youtu.be/uBLZ_SCeS0g?t=3485,TRUE,,
弾き語り,弾き語り配信,2021/01/12,深愛,水樹奈々,https://youtu.be/uBLZ_SCeS0g?t=3812,TRUE,,
弾き語り,弾き語り配信,2021/01/12,SUPER GENERATION,水樹奈々,https://youtu.be/uBLZ_SCeS0g?t=4176,TRUE,,
弾き語り,弾き語り配信,2021/01/12,Rain,秦基博,https://youtu.be/uBLZ_SCeS0g?t=4383,TRUE,,
弾き語り,弾き語り配信,2021/01/12,Snow halation,μ's,https://youtu.be/uBLZ_SCeS0g?t=4740,TRUE,,
弾き語り,弾き語り配信,2021/01/12,1%の恋人,HoneyWorks feat.南(豊永利行),https://youtu.be/uBLZ_SCeS0g?t=5325,TRUE,,
弾き語り,弾き語り配信,2021/01/12,君はともだち,ダイアモンド☆ユカイ,https://youtu.be/uBLZ_SCeS0g?t=5872,TRUE,,
弾き語り,弾き語り配信,2021/01/12,A Whole New World,石井一孝、麻生かほ里,https://youtu.be/uBLZ_SCeS0g?t=6647,TRUE,,
弾き語り,弾き語り配信,2021/01/12,とびら開けて,神田沙也加、津田英佑,https://youtu.be/uBLZ_SCeS0g?t=6327,TRUE,,
弾き語り,弾き語り配信,2021/01/12,バレンタイン・キッス,国生さゆり,https://youtu.be/uBLZ_SCeS0g?t=6528,TRUE,,
弾き語り,弾き語り配信,2021/01/12,別の人の彼女になったよ,wacci,https://youtu.be/uBLZ_SCeS0g?t=6760,TRUE,,
弾き語り,弾き語り配信,2021/01/12,風になる,つじあやの,https://youtu.be/uBLZ_SCeS0g?t=7679,TRUE,,
弾き語り,弾き語り配信,2021/01/16,睡蓮花,湘南乃風,https://youtu.be/1tVGjV_v9Ow?t=545,TRUE,,
弾き語り,弾き語り配信,2021/01/16,風になる,つじあやの,https://youtu.be/1tVGjV_v9Ow?t=884,TRUE,,
弾き語り,弾き語り配信,2021/01/16,いつも何度でも,木村弓,https://youtu.be/1tVGjV_v9Ow?t=1184,TRUE,,
弾き語り,弾き語り配信,2021/01/16,猫,DISH//,https://youtu.be/1tVGjV_v9Ow?t=1451,TRUE,,
弾き語り,弾き語り配信,2021/01/16,Love so sweet,嵐,https://youtu.be/1tVGjV_v9Ow?t=1628,TRUE,,
弾き語り,弾き語り配信,2021/01/16,葛飾ラプソディ,堂島孝平,https://youtu.be/1tVGjV_v9Ow?t=1775,TRUE,,
弾き語り,弾き語り配信,2021/01/16,やさしさに包まれたなら,松任谷由実,https://youtu.be/1tVGjV_v9Ow?t=1996,TRUE,,
弾き語り,弾き語り配信,2021/01/16,さくらんぼ,大塚愛,https://youtu.be/1tVGjV_v9Ow?t=2124,TRUE,,
弾き語り,弾き語り配信,2021/01/16,おジャ魔女カーニバル!!,MAHO堂,https://youtu.be/1tVGjV_v9Ow?t=2326,TRUE,,
弾き語り,弾き語り配信,2021/01/16,亜麻色の髪の乙女,島谷ひとみ,https://youtu.be/1tVGjV_v9Ow?t=2521,TRUE,,
弾き語り,弾き語り配信,2021/01/16,ぼうやの夢よ,エミリア(高橋李依),https://youtu.be/1tVGjV_v9Ow?t=2689,TRUE,,
弾き語り,弾き語り配信,2021/01/16,ちいさな冒険者,アクア(雨宮天)、めぐみん(高橋李依)、ダクネス(茅野愛衣),https://youtu.be/1tVGjV_v9Ow?t=2814,TRUE,,
弾き語り,弾き語り配信,2021/01/16,恋するフォーチュンクッキー,AKB48,https://youtu.be/1tVGjV_v9Ow?t=2944,TRUE,,
弾き語り,弾き語り配信,2021/01/16,ピエロ,KEI,https://youtu.be/1tVGjV_v9Ow?t=3145,TRUE,,
弾き語り,弾き語り配信,2021/01/16,115万キロのフィルム,Official髭男Dism,https://youtu.be/1tVGjV_v9Ow?t=3675,TRUE,,
弾き語り,弾き語り配信,2021/01/16,Rainbow,ROUND TABLE feat.Nino,https://youtu.be/1tVGjV_v9Ow?t=4006,TRUE,,
弾き語り,弾き語り配信,2021/01/16,カブトムシ,aiko,https://youtu.be/1tVGjV_v9Ow?t=4803,TRUE,,
弾き語り,弾き語り配信,2021/01/16,Little Traveler,ジミーサムP,https://youtu.be/1tVGjV_v9Ow?t=5054,TRUE,,
弾き語り,弾き語り配信,2021/01/21,少年ブレイヴ,じん,https://youtu.be/W4L6uxcV4zw?t=360,TRUE,,
弾き語り,弾き語り配信,2021/01/21,決意の朝に,Aqua Timez,https://youtu.be/W4L6uxcV4zw?t=912,TRUE,,
弾き語り,弾き語り配信,2021/01/21,Pretender,Official髭男dism,https://youtu.be/W4L6uxcV4zw?t=1354,TRUE,,
弾き語り,弾き語り配信,2021/01/21,Ghost of a smile,EGOIST,https://youtu.be/W4L6uxcV4zw?t=1799,TRUE,,
弾き語り,弾き語り配信,2021/01/21,いけないボーダーライン,ワルキューレ,https://youtu.be/W4L6uxcV4zw?t=2178,TRUE,,
弾き語り,弾き語り配信,2021/01/21,ダイアモンド クレバス,シェリル・ノーム starring May'n,https://youtu.be/W4L6uxcV4zw?t=2458,TRUE,,
弾き語り,弾き語り配信,2021/01/21,ふたたび,平原綾香,https://youtu.be/W4L6uxcV4zw?t=2966,TRUE,,
弾き語り,弾き語り配信,2021/01/21,サリシノハラ,みきとP,https://youtu.be/W4L6uxcV4zw?t=3137,TRUE,,
弾き語り,弾き語り配信,2021/01/21,愛にできることはまだあるかい,RADWIMPS,https://youtu.be/W4L6uxcV4zw?t=3290,TRUE,,
弾き語り,弾き語り配信,2021/01/21,祝祭,RADWIMPS,https://youtu.be/W4L6uxcV4zw?t=3461,TRUE,,
弾き語り,弾き語り配信,2021/01/21,UNION,OxT,https://youtu.be/W4L6uxcV4zw?t=4022,TRUE,,
弾き語り,弾き語り配信,2021/01/21,God knows…,涼宮ハルヒ(平野綾),https://youtu.be/W4L6uxcV4zw?t=4492,TRUE,,
弾き語り,弾き語り配信,2021/01/21,溝ノ口太陽族,manzo,https://youtu.be/W4L6uxcV4zw?t=4891,TRUE,,
弾き語り,弾き語り配信,2021/01/21,RAINBOW GIRL,となさ,https://youtu.be/W4L6uxcV4zw?t=6493,TRUE,,
弾き語り,メン限弾き語り,2021/01/25,（メン限）,,https://youtu.be/ttzWv6KAMJE,TRUE,,
弾き語り,弾き語り配信,2021/01/29,ほうき星,ユンナ,https://youtu.be/OBQ9nHCtvYU?t=309,TRUE,,
弾き語り,弾き語り配信,2021/01/29,残酷な天使のテーゼ,高橋洋子,https://youtu.be/OBQ9nHCtvYU?t=596,TRUE,,
弾き語り,弾き語り配信,2021/01/29,夜空ノムコウ,SMAP,https://youtu.be/OBQ9nHCtvYU?t=1053,TRUE,,
弾き語り,弾き語り配信,2021/01/29,Progress,スガシカオ,https://youtu.be/OBQ9nHCtvYU?t=1504,TRUE,,
弾き語り,弾き語り配信,2021/01/29,アスノヨゾラ哨戒班,Orangestar,https://youtu.be/OBQ9nHCtvYU?t=1643,TRUE,,
弾き語り,弾き語り配信,2021/01/29,全部君がいたから知ったんだ,鈴木このみ,https://youtu.be/OBQ9nHCtvYU?t=1999,TRUE,,
弾き語り,弾き語り配信,2021/01/29,When You Wish Upon A Star,Cliff Edwards,https://youtu.be/OBQ9nHCtvYU?t=2348,TRUE,,
弾き語り,弾き語り配信,2021/01/29,となりのトトロ,井上あずみ,https://youtu.be/OBQ9nHCtvYU?t=2661,TRUE,,
弾き語り,弾き語り配信,2021/01/29,カントリーロード,本名陽子,https://youtu.be/OBQ9nHCtvYU?t=3051,TRUE,,
弾き語り,弾き語り配信,2021/01/29,いのちの名前,木村弓,https://youtu.be/OBQ9nHCtvYU?t=3252,TRUE,,
弾き語り,弾き語り配信,2021/01/29,さくら,森山直太朗,https://youtu.be/OBQ9nHCtvYU?t=3793,TRUE,,
弾き語り,弾き語り配信,2021/01/29,白夜～True Light～,宮本駿一,https://youtu.be/OBQ9nHCtvYU?t=4175,TRUE,,
弾き語り,弾き語り配信,2021/01/29,ねぇ,藤田麻衣子,https://youtu.be/OBQ9nHCtvYU?t=4888,TRUE,,
弾き語り,弾き語り配信,2021/01/29,キラメキ,wacci,https://youtu.be/OBQ9nHCtvYU?t=5673,TRUE,,
弾き語り,弾き語り配信,2021/01/29,七色シンフォニー,コアラモード.,https://youtu.be/OBQ9nHCtvYU?t=6088,TRUE,,
弾き語り,弾き語り配信,2021/01/29,恋,奥華子,https://youtu.be/OBQ9nHCtvYU?t=6489,TRUE,,
弾き語り,弾き語り配信,2021/01/29,涙そうそう,夏川りみ,https://youtu.be/OBQ9nHCtvYU?t=7564,TRUE,,
弾き語り,弾き語り配信,2021/02/05,RAIN,SEKAI NO OWARI,https://youtu.be/RAh5zCvb_yc?t=392,TRUE,,
弾き語り,弾き語り配信,2021/02/05,一斉の声,喜多修平,https://youtu.be/RAh5zCvb_yc?t=832,TRUE,,
弾き語り,弾き語り配信,2021/02/05,Let Me Be With You,ROUND TABLE feat.Nino,https://youtu.be/RAh5zCvb_yc?t=1757,TRUE,,
弾き語り,弾き語り配信,2021/02/05,アンパンマンのマーチ,島本須美,https://youtu.be/RAh5zCvb_yc?t=2193,TRUE,,
弾き語り,弾き語り配信,2021/02/05,リニアブルーを聴きながら,UNISON SQUARE GARDEN,https://youtu.be/RAh5zCvb_yc?t=2596,TRUE,,
弾き語り,弾き語り配信,2021/02/05,All Alone With You,EGOIST,https://youtu.be/RAh5zCvb_yc?t=3083,TRUE,,
弾き語り,弾き語り配信,2021/02/05,変わらないもの,奥華子,https://youtu.be/RAh5zCvb_yc?t=3686,TRUE,,
弾き語り,弾き語り配信,2021/02/05,幸せ願う彼方から,泉かなた(島本須美),https://youtu.be/RAh5zCvb_yc?t=4058,TRUE,,
弾き語り,弾き語り配信,2021/02/05,"Don't say ""lazy""",放課後ティータイム(桜高軽音部),https://youtu.be/RAh5zCvb_yc?t=4548,TRUE,,
弾き語り,弾き語り配信,2021/02/05,境界の彼方,茅原美里,https://youtu.be/RAh5zCvb_yc?t=5218,TRUE,,
弾き語り,弾き語り配信,2021/02/05,もう恋なんてしない,槇原敬之,https://youtu.be/RAh5zCvb_yc?t=6525,TRUE,,
弾き語り,弾き語り配信,2021/02/05,Hungry Spider,槇原敬之,https://youtu.be/RAh5zCvb_yc?t=6792,TRUE,,
弾き語り,弾き語り配信,2021/02/08,ニア,夏代孝明,https://youtu.be/VJDCDWsN7jU?t=313,TRUE,,
弾き語り,弾き語り配信,2021/02/08,Butter-Fly,和田光司,https://youtu.be/VJDCDWsN7jU?t=1004,TRUE,,
弾き語り,弾き語り配信,2021/02/08,COLORS,FLOW,https://youtu.be/VJDCDWsN7jU?t=1401,TRUE,,
弾き語り,弾き語り配信,2021/02/08,READY STEADY GO,L'Arc~en~Ciel,https://youtu.be/VJDCDWsN7jU?t=1801,TRUE,,
弾き語り,弾き語り配信,2021/02/08,ホログラム,NICO Touches the Walls,https://youtu.be/VJDCDWsN7jU?t=2129,TRUE,,
弾き語り,弾き語り配信,2021/02/08,GLAMOROUS SKY,中島美嘉,https://youtu.be/VJDCDWsN7jU?t=2472,TRUE,,
弾き語り,弾き語り配信,2021/02/08,愛のうた,ストロベリー・フラワー,https://youtu.be/VJDCDWsN7jU?t=3247,TRUE,,
弾き語り,弾き語り配信,2021/02/08,シンデレラ・クリスマス,KinKi Kids,https://youtu.be/VJDCDWsN7jU?t=6080,TRUE,,
弾き語り,弾き語り配信,2021/02/08,TAKE ME HIGHER,V6,https://youtu.be/VJDCDWsN7jU?t=6485,TRUE,,
弾き語り,弾き語り配信,2021/02/08,ラ♪ラ♪ラ♪スイートプリキュア♪,工藤真由,https://youtu.be/VJDCDWsN7jU?t=6776,TRUE,,
弾き語り,弾き語り配信,2021/02/08,睡蓮花,湘南乃風,https://youtu.be/VJDCDWsN7jU?t=8121,TRUE,,
弾き語り,弾き語り配信,2021/02/08,ロコローション,ORANGE RANGE,https://youtu.be/VJDCDWsN7jU?t=8638,TRUE,,
弾き語り,弾き語り配信,2021/02/08,シャカビーチ～Laka Laka La～,UVERworld,https://youtu.be/VJDCDWsN7jU?t=8875,TRUE,,
弾き語り,弾き語り配信,2021/02/08,青と夏,Mrs.GREEN APPLE,https://youtu.be/VJDCDWsN7jU?t=9117,TRUE,,
弾き語り,弾き語り配信,2021/02/14,バレンタイン・キッス,国生さゆり,https://youtu.be/NXqpl-9tw8c?t=295,TRUE,,
弾き語り,弾き語り配信,2021/02/14,心予報,Eve,https://youtu.be/NXqpl-9tw8c?t=656,TRUE,,
弾き語り,弾き語り配信,2021/02/14,チョコレート・トレイン,PENGUINS PROJECT(思春期P),https://youtu.be/NXqpl-9tw8c?t=952,TRUE,,
弾き語り,弾き語り配信,2021/02/14,カヌレ,CHiCO with HoneyWorks,https://youtu.be/NXqpl-9tw8c?t=1335,TRUE,,
弾き語り,弾き語り配信,2021/02/14,sweets parade,髏々宮カルタ(花澤香菜),https://youtu.be/NXqpl-9tw8c?t=1708,TRUE,,
弾き語り,弾き語り配信,2021/02/14,スイートマジック,Junky,https://youtu.be/NXqpl-9tw8c?t=2166,TRUE,,
弾き語り,弾き語り配信,2021/02/14,ワールドイズマイン,ryo(supercell),https://youtu.be/NXqpl-9tw8c?t=2587,TRUE,,
弾き語り,弾き語り配信,2021/02/14,ロミオとシンデレラ,doriko,https://youtu.be/NXqpl-9tw8c?t=2991,TRUE,,
弾き語り,弾き語り配信,2021/02/14,エンヴィーベイビー,Kanaria,https://youtu.be/NXqpl-9tw8c?t=3896,TRUE,,
弾き語り,弾き語り配信,2021/02/14,ハナミズキ,一青窈,https://youtu.be/NXqpl-9tw8c?t=4469,TRUE,,
弾き語り,弾き語り配信,2021/02/14,眠り姫,SEKAI NO OWARI,https://youtu.be/NXqpl-9tw8c?t=4962,TRUE,,
弾き語り,弾き語り配信,2021/02/14,First Love,宇多田ヒカル,https://youtu.be/NXqpl-9tw8c?t=5368,TRUE,,
弾き語り,ギタレレ配信,2021/02/17,TSUNAMI,サザンオールスターズ,https://youtu.be/ZztS4PR6vqc?t=426,TRUE,,
弾き語り,ギタレレ配信,2021/02/17,ゆるふわ樹海ガール,石風呂,https://youtu.be/ZztS4PR6vqc?t=885,TRUE,,
弾き語り,ギタレレ配信,2021/02/17,星の唄,buzzG,https://youtu.be/ZztS4PR6vqc?t=1236,TRUE,,
弾き語り,ギタレレ配信,2021/02/17,君をのせて,井上あずみ,https://youtu.be/ZztS4PR6vqc?t=1677,TRUE,,
弾き語り,ギタレレ配信,2021/02/17,もののけ姫,米良美一,https://youtu.be/ZztS4PR6vqc?t=1982,TRUE,,
弾き語り,ギタレレ配信,2021/02/17,シンフォニー,牧野由依,https://youtu.be/ZztS4PR6vqc?t=2482,TRUE,,
弾き語り,ギタレレ配信,2021/02/17,Crosswalk,鈴木みのり,https://youtu.be/ZztS4PR6vqc?t=2880,TRUE,,
弾き語り,ギタレレ配信,2021/02/17,猫,DISH//,https://youtu.be/ZztS4PR6vqc?t=3276,TRUE,,
弾き語り,ギタレレ配信,2021/02/17,告白,supercell,https://youtu.be/ZztS4PR6vqc?t=3806,TRUE,,
弾き語り,ギタレレ配信,2021/02/17,アイロニ,すこっぷ,https://youtu.be/ZztS4PR6vqc?t=4336,TRUE,,
弾き語り,ギタレレ配信,2021/02/17,盲目の宇宙飛行士,yukkedoluce(黒髪ストロングP),https://youtu.be/ZztS4PR6vqc?t=5407,TRUE,,
弾き語り,ツイキャス,2021/02/19,ドライフラワー,優里,https://twitcasting.tv/kaida_haru/movie/668180916,TRUE,,
弾き語り,ツイキャス,2021/02/19,Pretender,Official髭男dism,https://twitcasting.tv/kaida_haru/movie/668180916,TRUE,,
弾き語り,ツイキャス,2021/02/19,炎,LiSA,https://twitcasting.tv/kaida_haru/movie/668180916,TRUE,,
弾き語り,ツイキャス,2021/02/19,ひまわりの約束,秦基博,https://twitcasting.tv/kaida_haru/movie/668180916,TRUE,,
弾き語り,ツイキャス,2021/02/19,こいのうた,戸松遥,https://twitcasting.tv/kaida_haru/movie/668180916,TRUE,,
弾き語り,ツイキャス,2021/02/19,星が瞬くこんな夜に,supercell,https://twitcasting.tv/kaida_haru/movie/668180916,TRUE,,
弾き語り,ツイキャス,2021/02/19,約束をしよう,supercell,https://twitcasting.tv/kaida_haru/movie/668180916,TRUE,,
